ID,Name,Cost,Type,Race,Rarity,Attack,Health,Tribe,Keywords,Card Text,Flavor Text,Collectible,Set,Has Starforge,Starforge Text
cry_m14,Crystal Titan,7,MINION,CRYSTALLINE,COMMON,7,8,ELEMENTAL,RESONATE,RESONATE: Gain +2/+2 and deal 2 damage to all enemies.,The mountain doesn\,true,CORE,NO,
cry_s14,Prismatic Annihilation,7,SPELL,CRYSTALLINE,COMMON,,,,,Deal 10 damage split randomly among all enemies. Costs (1) less for each spell you\,All the colors of the rainbow. All the damage of a supernova. By Turn 8 this costs pocket change.,true,CORE,NO,
cry_st1,Resonance Chamber,2,STRUCTURE,CRYSTALLINE,COMMON,,,,,Your RESONATE effects trigger an additional time.,Say it again. Louder. LOUDER. The Chamber has one rule: everything happens TWICE.,true,CORE,NO,
cry_m15,Crystal Battery,2,MINION,CRYSTALLINE,COMMON,0,4,ELEMENTAL,LAST_WORDS,LAST WORDS: Gain 2 Crystals this turn only.,Breaks open. Power falls out. The world\,true,CORE,NO,
cry_m16,Spell Amplifier,3,MINION,CRYSTALLINE,RARE,2,4,,,Your spells deal 2 extra damage.,Makes everything louder. EVERYTHING. Your 1-damage plink is now a 3-damage punch. She doesn\,true,CORE,NO,
cry_s15,Resonance Cascade,4,SPELL,CRYSTALLINE,RARE,,,,,Trigger all friendly RESONATE effects twice.,Every crystal on the board goes BOING. Then BOING again. Two boings. Unconditional. No spells required.,true,CORE,NO,
cry_s16,Geode Sage\,3,SPELL,CRYSTALLINE,RARE,,,,,"Your Hero Power costs (0) this turn. After you use it, draw 2 cards.",The sage\,true,CORE,NO,
cry_st2,Arcane Repository,4,STRUCTURE,CRYSTALLINE,RARE,,,,,"Whenever you cast a spell, add a copy of it to your hand. It costs (2) more.",Spells come back. With a surcharge. The Crystalline invented spell insurance and it\,true,CORE,NO,
cry_m17,Prismora Channeler,5,MINION,CRYSTALLINE,RARE,4,5,,RESONATE,RESONATE: The next spell you cast this turn costs (2) less.,Fuels the fire while standing in the fire. Every spell you cast makes the NEXT spell cheaper. Infinite discount energy.,true,CORE,NO,
cry_s17,Feedback Loop,3,SPELL,CRYSTALLINE,RARE,,,,,Deal 2 damage to a minion. If you\,"Infinite loop. Finite targets. If you cast three spells before this, it just keeps GOING until nothing moves.",true,CORE,NO,
cry_m18,Crystal Wyrm,6,MINION,CRYSTALLINE,RARE,5,7,ELEMENTAL,RESONATE,RESONATE: Gain DOUBLE STRIKE until end of turn.,One spell makes it attack twice. Two spells? Still twice. But now it\,true,CORE,NO,
cry_s18,Mana Flood,5,SPELL,CRYSTALLINE,RARE,,,,,Gain 3 Crystals this turn only. Draw a card for each unspent Crystal.,Too much mana? IMPOSSIBLE. Too many cards? Also impossible. The Crystalline don\,true,CORE,NO,
cry_s19,Prismatic Barrier,4,SPELL,CRYSTALLINE,RARE,,,,BARRIER,Give all friendly minions BARRIER. Draw a card for each BARRIER given.,Everyone gets a shield! And a card! Best day ever. Worst day for your opponent. Same day technically.,true,CORE,NO,
cry_m19,Runic Golem,5,MINION,CRYSTALLINE,RARE,4,6,ELEMENTAL,,Gains +2/+2 for each spell in your hand.,Checks your hand. Gets HUGE. Three spells? It\,true,CORE,NO,
cry_s20,Arcane Singularity,7,SPELL,CRYSTALLINE,RARE,,,,,Deal damage to all enemies equal to the number of spells you\,"The longer the game, the harder this hits. Turn 12 after casting 15 spells? Fifteen to the FACE of everything.",true,CORE,NO,
cry_s21,Crystallize,4,SPELL,CRYSTALLINE,RARE,,,,,Transform a minion into a 0/1 Crystal Shard.,Was a dragon. Now a paperweight. The Crystalline don\,true,CORE,NO,
cry_m20,Mana Vortex,5,MINION,CRYSTALLINE,RARE,3,5,ELEMENTAL,,"End of Turn: If you cast 3+ spells this turn, fill your hand with random spells.",Cast enough and the universe sends MORE. It\,true,CORE,NO,
cry_m21,Spellfire Elemental,6,MINION,CRYSTALLINE,RARE,5,5,ELEMENTAL,DEPLOY,DEPLOY: Cast a random spell from your deck. (Targets chosen randomly.),Doesn\,true,CORE,NO,
cry_st3,Prismatic Lens,4,STRUCTURE,CRYSTALLINE,RARE,,,,,Spells in your hand swap costs with minions in your hand. (Cheapest spell swaps with most expensive minion.),Everything is wrong. But in the RIGHT way. Your 7-cost Titan now costs 1. Your 1-cost spark costs 7. DEAL WITH IT.,true,CORE,NO,
cry_s22,Chain Lightning,3,SPELL,CRYSTALLINE,RARE,,,,,"Deal 3 damage to a minion. If it dies, cast this on a random enemy minion. Repeats up to 3 times.",Bolt bounces. Target dies. Bolt bounces AGAIN. Three kills maximum. Usually three kills exactly.,true,CORE,NO,
cry_s23,Spell Stockpile,3,SPELL,CRYSTALLINE,RARE,,,,,Draw a card for each spell you\,Cast four spells then play this: draw FIVE cards. The Crystalline reward you for doing what you were going to do ANYWAY.,true,CORE,NO,
cry_m22,Arcane Familiar,3,MINION,CRYSTALLINE,RARE,2,2,,,"Whenever you cast a spell, gain +1/+1 permanently.",Every spell makes it bigger. Permanently. By mid-game it\,true,CORE,NO,
cry_m23,Volatile Crystal,2,MINION,CRYSTALLINE,RARE,0,3,ELEMENTAL,LAST_WORDS,LAST WORDS: Cast a random spell from your hand for free. (Targets chosen randomly.),Dies. Flings a spell on the way out. It\,true,CORE,NO,
cry_s24,Spell Echo,4,SPELL,CRYSTALLINE,RARE,,,,,The next spell you cast this turn is cast twice. (Targets chosen randomly for the second cast.),Cast one spell. Get two. The copy goes wherever it WANTS. You don\,true,CORE,NO,
cry_s25,CHAIN IGNITION,2,SPELL,CRYSTALLINE,EPIC,,,,,Deal 1 damage to a random enemy. Cast this again for each spell you\,One damage. Then one more. Then one MORE. Cast five spells before this and it fires SIX times. It doesn\,true,CORE,NO,
cry_m24,LIVING SPELLBOOK,4,MINION,CRYSTALLINE,EPIC,3,5,,DEPLOY,"DEPLOY: Discover a spell. It costs (0). Whenever you cast a spell, add a random spell to your hand that costs (1) less than the spell you cast.",It\,true,CORE,NO,
cry_s26,RESONANCE OVERLOAD,5,SPELL,CRYSTALLINE,EPIC,,,,,"Trigger ALL friendly RESONATE effects three times. For the rest of this turn, your spells trigger RESONATE an additional time.",Triple boing. Then every spell after this double-triggers every crystal. It\,true,CORE,NO,
cry_m25,PRISMATIC ANOMALY,3,MINION,CRYSTALLINE,EPIC,2,4,ELEMENTAL,RESONATE,RESONATE: Cast a copy of the spell that triggered this. (Targets chosen randomly.) Your spells cost (1) less.,You cast a spell. It copies that spell. The copy triggers ANOTHER resonate. Which copies AGAIN. It\,true,CORE,NO,
cry_s27,THE GRAND CASCADE,8,SPELL,CRYSTALLINE,EPIC,,,,,Cast a copy of every spell you\,Everything you cast today? Cast it ALL AGAIN. Five spells? Five free copies. Ten spells? The game is already over but here are TEN MORE. Plus three cards because the Crystalline believe in EXCESS.,true,CORE,NO,
cry_m26,GEODE SAGE LUMIS,9,MINION,CRYSTALLINE,LEGENDARY,6,8,,DEPLOY,"STARFORGE -- After casting 25 spells: Transform into LUMIS, ARCANE AVATAR -- 10/12. ALL spells you cast are cast twice. Your spells cost (3) less. RESONATE effects trigger three times.",He didn\,true,CORE,YES,
cry_m27,THE INFINITE PRISM,10,MINION,CRYSTALLINE,LEGENDARY,0,15,ELEMENTAL,,STARFORGED -- enhanced. Gains enhanced abilities and BARRIER.,It does nothing. Then it does EVERYTHING. Twice. Every spell you cast gets replayed at end of turn for free. It\,true,CORE,YES,
cry_m28,ARCHMAGE PRISCILLA,7,MINION,CRYSTALLINE,LEGENDARY,5,6,,DEPLOY,STARFORGED -- 9/10. Gains enhanced abilities and BARRIER.,A hand full of cheap spells. Every cast discounts the next. She doesn\,true,CORE,YES,
cry_m29,CRYSTAL ANARCHIST ZAEL,4,MINION,CRYSTALLINE,LEGENDARY,3,4,,DEPLOY,STARFORGED -- 7/8. Gains enhanced abilities and BARRIER.,He hijacked resonance itself. Now YOUR opponent\,true,CORE,YES,
cry_s28,THE FIRST SPELL,0,SPELL,CRYSTALLINE,LEGENDARY,,,,,STARFORGED -- enhanced. Gains enhanced abilities and BARRIER.,Zero mana. Maximum damage. It counts every spell you ever cast and delivers the bill in one hit. Turn 15 after 20 spells? Twenty damage and three cards. It\,true,CORE,YES,
phc_m1,Deckhand Specter,1,MINION,PHANTOM_CORSAIRS,COMMON,2,1,PIRATE,CLOAK,CLOAK.,"You hired a ghost pirate. It showed up invisible, stole your lunch, and vanished. Employee of the month.",true,CORE,NO,
phc_m2,Phantom Parrot,1,MINION,PHANTOM_CORSAIRS,COMMON,1,1,PIRATE,DEPLOY,DEPLOY: Copy the last card your opponent played. It costs (1).,BAWK! I\,true,CORE,NO,
phc_s1,Ghostly Cutlass,1,SPELL,PHANTOM_CORSAIRS,COMMON,,,,CLOAK; PHASE,"Give a minion +2 Attack. If it has CLOAK or PHASE, give +3 instead.",Invisible swords hit harder. This is established ghost science. Peer reviewed by dead scientists.,true,CORE,NO,
phc_s2,Plunder,1,SPELL,PHANTOM_CORSAIRS,COMMON,,,,,Copy a random card from your opponent\,What\,true,CORE,NO,
phc_m3,Stowaway,1,MINION,PHANTOM_CORSAIRS,COMMON,1,1,PIRATE,CLOAK; LAST_WORDS,STARFORGED -- 5/5. Gains enhanced abilities and BARRIER.,Tiny. Sneaky. Carrying a LEGENDARY in its coat? How? WHERE? It\,true,CORE,YES,
phc_m4,Smuggler\,2,MINION,PHANTOM_CORSAIRS,COMMON,3,2,PIRATE,SWIFT,SWIFT.,Fast hands. Faster exit. He\,true,CORE,NO,
phc_m5,Ghost Gunner,2,MINION,PHANTOM_CORSAIRS,COMMON,2,2,PIRATE,PHASE; DEPLOY,PHASE. DEPLOY: Deal 1 damage to a random enemy.,Can\,true,CORE,NO,
phc_m6,Pickpocket,2,MINION,PHANTOM_CORSAIRS,COMMON,2,3,PIRATE,,"Whenever this attacks, add a random card from your opponent\",Every swing is a shopping spree. She doesn\,true,CORE,NO,
phc_s3,Smoke Bomb,2,SPELL,PHANTOM_CORSAIRS,COMMON,,,,CLOAK,Give a friendly minion CLOAK and +1/+1. Draw a card.,Now you see it. Now you don\,true,CORE,NO,
phc_s4,Cheap Shot,2,SPELL,PHANTOM_CORSAIRS,COMMON,,,,,Deal 2 damage. If you\,Fight dirty. Fight dirtier if you stole something first. The Corsair code has ONE rule: there are no rules.,true,CORE,NO,
phc_m7,Phantom Blade,3,MINION,PHANTOM_CORSAIRS,COMMON,4,2,PIRATE,CLOAK; SWIFT,CLOAK. SWIFT.,Appears. Stabs. Disappears. The Corsairs call this a \,true,CORE,NO,
phc_m8,Cargo Raider,3,MINION,PHANTOM_CORSAIRS,COMMON,3,3,PIRATE,DEPLOY,DEPLOY: Add a copy of a random card from your opponent\,Found this in your cargo hold. Mine now. Found that too. Also mine. Actually everything in here is mine now.,true,CORE,NO,
phc_m9,Spectral Rigging,3,MINION,PHANTOM_CORSAIRS,COMMON,2,4,PIRATE,PHASE,PHASE. Gains +1/+1 whenever you play a stolen card.,Grows on stolen goods. Every pilfered card makes it stronger. It\,true,CORE,NO,
phc_s5,Hijack,3,SPELL,PHANTOM_CORSAIRS,COMMON,,,,,Take control of an enemy minion with 3 or less Attack until end of turn. It gains BLITZ.,Borrowed. Without asking. With EXTREME violence. The Corsairs don\,true,CORE,NO,
phc_s6,Ghostwalk,3,SPELL,PHANTOM_CORSAIRS,COMMON,,,,PHASE,Give all friendly minions PHASE until your next turn.,The whole crew goes invisible. Your opponent swings at nothing. Misses everything. Questions their career choices.,true,CORE,NO,
phc_m10,Swindler,3,MINION,PHANTOM_CORSAIRS,COMMON,3,3,PIRATE,DEPLOY,DEPLOY: Swap a card from your hand with a random card from your opponent\,Fair trade! He gives you his worst card. Takes your best. Smiles the whole time. Space pirate diplomacy.,true,CORE,NO,
phc_m11,Corsair Quartermaster,4,MINION,PHANTOM_CORSAIRS,COMMON,3,4,PIRATE,,Your Pirates have +1 Attack. Stolen cards in your hand cost (1) less.,Manages the loot AND the crew. Multi-tasking pirate. His spreadsheets are written on stolen napkins.,true,CORE,NO,
phc_m12,Wraithship Gunner,4,MINION,PHANTOM_CORSAIRS,COMMON,4,3,PIRATE,PHASE; DEPLOY,PHASE. DEPLOY: Deal 2 damage to a minion.,Shoots from between dimensions. You can\,true,CORE,NO,
phc_s7,Ransack,4,SPELL,PHANTOM_CORSAIRS,COMMON,,,,,Steal 2 random cards from your opponent\,Grand theft card game. They had seven cards. Now they have five. You have nine. Pirate math.,true,CORE,NO,
phc_s8,Spectral Ambush,4,SPELL,PHANTOM_CORSAIRS,COMMON,,,,,Deal 3 damage to all enemy minions. Your PHASE and CLOAK minions are unaffected.,Our ghosts? Fine. Their everything? WRECKED. Advantages of being dead: you\,true,CORE,NO,
phc_m13,Phantom Duelist,5,MINION,PHANTOM_CORSAIRS,COMMON,5,4,PIRATE,PHASE; SWIFT,PHASE. SWIFT.,Fights you. You can\,true,CORE,NO,
phc_m14,Ghost Fleet Raider,5,MINION,PHANTOM_CORSAIRS,COMMON,4,5,PIRATE,DEPLOY,DEPLOY: Add 3 random cards from your opponent\,Loots first. Asks questions to the wreckage. Three cards stolen. Three discounts applied. Three reasons to concede.,true,CORE,NO,
phc_s9,Identity Theft,5,SPELL,PHANTOM_CORSAIRS,COMMON,,,,,Discover a copy of a card in your opponent\,I\,true,CORE,NO,
phc_s10,Boarding Party,5,SPELL,PHANTOM_CORSAIRS,COMMON,,,,,Summon three 2/2 Corsair Ghosts with PHASE.,Three spectral pirates materialize on your board. Can\,true,CORE,NO,
phc_m15,Phantom Dreadnought,6,MINION,PHANTOM_CORSAIRS,COMMON,6,5,PIRATE,PHASE; CLOAK,PHASE. CLOAK. (Fully untargetable until it attacks.),You can\,true,CORE,NO,
phc_s11,Grand Heist,6,SPELL,PHANTOM_CORSAIRS,COMMON,,,,,Copy your opponent\,Their hand is now YOUR hand. Their strategy is now YOUR strategy. But more expensive. Piracy has overhead.,true,CORE,NO,
phc_m16,Ghost Galleon,7,MINION,PHANTOM_CORSAIRS,COMMON,7,6,PIRATE,PHASE; DEPLOY,PHASE. DEPLOY: Summon two 3/3 Phantom Pirates with CLOAK.,A ghost ship crewed by ghost pirates. Obviously. They\,true,CORE,NO,
phc_s12,Mutiny,7,SPELL,PHANTOM_CORSAIRS,COMMON,,,,,Take control of an enemy minion with the highest Attack. It gains PHASE.,Your best minion works for us now. AND you can\,true,CORE,NO,
phc_st1,Smuggler\,2,STRUCTURE,PHANTOM_CORSAIRS,COMMON,,,,,"Whenever you play a stolen card, draw a card.","Every stolen card comes with a free bonus card. Pirate loyalty rewards program. Infinite plundering, infinite draws.",true,CORE,NO,
phc_m17,Pocket Thief,2,MINION,PHANTOM_CORSAIRS,COMMON,1,3,PIRATE,DEPLOY,DEPLOY: Add a random card from your opponent\,Five-finger discount. In SPACE. Across DIMENSIONS. She pickpockets through the fabric of reality.,true,CORE,NO,
phc_m18,First Mate Phantom,3,MINION,PHANTOM_CORSAIRS,RARE,3,4,PIRATE,PHASE,"PHASE. Whenever you play a stolen card, gain +2/+1.",Fueled by theft. Literally. Every stolen card pumps him. Play five stolen cards and he\,true,CORE,NO,
phc_s13,Ghostly Sabotage,3,SPELL,PHANTOM_CORSAIRS,RARE,,,,,Destroy an enemy Structure. Add a copy of it to your hand. It costs (0).,Nice structure you had there. HAD. Past tense. It\,true,CORE,NO,
phc_m19,Spectral Assassin,4,MINION,PHANTOM_CORSAIRS,RARE,5,2,PIRATE,CLOAK; BANE,CLOAK. BANE.,The last thing you never see. One touch kills anything. And you can\,true,CORE,NO,
phc_st2,Contraband Market,4,STRUCTURE,PHANTOM_CORSAIRS,RARE,,,,,"Stolen cards in your hand cost (2) less. Whenever you play a stolen card, add a random card from your opponent\",Black market: open for business. Everything\,true,CORE,NO,
phc_s14,Phantom Swap,3,SPELL,PHANTOM_CORSAIRS,RARE,,,,,Swap a friendly minion with a random enemy minion. Your swapped minion gains PHASE.,Theirs is yours. Yours is theirs. But yours has PHASE so they can\,true,CORE,NO,
phc_s15,Corsair Ambush,5,SPELL,PHANTOM_CORSAIRS,RARE,,,,,Summon three 3/2 Phantom Pirates with CLOAK and SWIFT.,Three ghosts walk into your board. This isn\,true,CORE,NO,
phc_m20,Ethereal Smuggler,4,MINION,PHANTOM_CORSAIRS,RARE,4,3,PIRATE,PHASE; DEPLOY,PHASE. DEPLOY: Copy the top card of your opponent\,Steals it. Plays it TWICE. Because stealing it once wasn\,true,CORE,NO,
phc_s16,Haunt,3,SPELL,PHANTOM_CORSAIRS,RARE,,,,,Give an enemy minion -3/-1. Give a friendly Pirate +3/+1.,Drains their power. Fills yours. Hauntingly efficient. Zero-sum ghostonomics.,true,CORE,NO,
phc_s17,Wraithship Bombardment,6,SPELL,PHANTOM_CORSAIRS,RARE,,,,,Deal 2 damage to all enemies for each PHASE minion you control.,Ghost ships have ghost cannons. Ghost cannons do REAL damage. Three PHASE minions? Six to everything. They can\,true,CORE,NO,
phc_m21,Fence,5,MINION,PHANTOM_CORSAIRS,RARE,4,4,PIRATE,DEPLOY,DEPLOY: Transform all stolen cards in your hand into Legendaries from your opponent\,Upgrades your stolen goods to PREMIUM stolen goods. Three stolen commons become three stolen LEGENDARIES. The Fence knows people.,true,CORE,NO,
phc_st3,Void Anchor,4,STRUCTURE,PHANTOM_CORSAIRS,RARE,,,,CLOAK; PHASE,"Your PHASE minions have +2 Attack. Whenever a PHASE minion attacks, give it CLOAK at end of turn.",Attacks. Vanishes. Reappears. Attacks. Vanishes. The ghost protocol: never stay visible. Never stop stabbing.,true,CORE,NO,
phc_m22,Ghostly Crew,6,MINION,PHANTOM_CORSAIRS,RARE,4,4,PIRATE,DEPLOY,DEPLOY: Summon a copy of each PHASE minion on your board.,Double the ghosts. Double the trouble. Three PHASE minions? Now SIX. Can\,true,CORE,NO,
phc_s18,Plunderstorm,5,SPELL,PHANTOM_CORSAIRS,RARE,,,,,Steal a random card from your opponent\,Four pirates? Four stolen cards. They\,true,CORE,NO,
phc_m23,Phase Stalker,5,MINION,PHANTOM_CORSAIRS,RARE,5,3,PIRATE,PHASE,"PHASE. Whenever this attacks, steal a random card from your opponent\",Hits you AND robs you. Every single attack. Can\,true,CORE,NO,
phc_st4,Netherstorm Portal,5,STRUCTURE,PHANTOM_CORSAIRS,RARE,,,,,Start of Turn: Add a random card from your opponent\,Free daily delivery of someone else\,true,CORE,NO,
phc_s19,Treasure Map,2,SPELL,PHANTOM_CORSAIRS,RARE,,,,,"SCRY (3). Draw 2 cards. If either is a Pirate, it costs (2) less.",X marks the spot. The spot is in your deck. The treasure is cheap pirates. ARRR.,true,CORE,NO,
phc_s20,Ghostfire Cannon,4,SPELL,PHANTOM_CORSAIRS,RARE,,,,,"Deal 3 damage. If you played a stolen card this turn, deal 3 damage again to a random enemy.",Fires once. Stole something today? Fires AGAIN. Piracy makes everything hit harder. Even cannons.,true,CORE,NO,
phc_m24,Spectral Boarders,3,MINION,PHANTOM_CORSAIRS,RARE,2,2,PIRATE,CLOAK; DEPLOY,CLOAK. DEPLOY: Steal a random spell from your opponent\,Boards your deck. Takes a spell. Hides. Uses it against you later. This is what pirates DO.,true,CORE,NO,
phc_s21,Dead Man\,3,SPELL,PHANTOM_CORSAIRS,RARE,,,,,Return all Pirates that died this turn to your hand. They cost (2) less.,Killed our crew? They\,true,CORE,NO,
phc_m25,Loot Hoarder,4,MINION,PHANTOM_CORSAIRS,RARE,3,5,PIRATE,,Gains +1/+1 for each stolen card you\,Counts every stolen card. Grows from every heist. By late game it\,true,CORE,NO,
phc_m26,SPECTRAL FLAGSHIP,7,MINION,PHANTOM_CORSAIRS,EPIC,5,7,PIRATE,PHASE,"PHASE. Your other Pirates have +2/+2 and PHASE. At end of turn, summon a 3/3 Phantom Pirate with CLOAK.",The flagship that can\,true,CORE,NO,
phc_s22,THE GREAT TRAIN ROBBERY,4,SPELL,PHANTOM_CORSAIRS,EPIC,,,,,Steal the top 3 cards of your opponent\,Three cards ripped straight from their future. Spells fire on arrival. Minions are free. The Corsairs don\,true,CORE,NO,
phc_m27,GHOST IN THE MACHINE,3,MINION,PHANTOM_CORSAIRS,EPIC,2,3,PIRATE,PHASE; DEPLOY,"PHASE. DEPLOY: For the rest of the game, whenever your opponent draws a card, add a copy to your hand. It costs (2) more.",Every. Card. They. Draw. You get a copy. EVERY one. For the REST of the game. They draw their win condition? You have it too. They draw removal? You ALSO have removal. The Ghost sees everything. The Ghost TAKES everything.,true,CORE,NO,
phc_s23,PHANTOM ARMADA,6,SPELL,PHANTOM_CORSAIRS,EPIC,,,,,Summon a 3/3 Phantom Pirate with PHASE for each card you\,Stole five cards? Five 3/3 PHASE pirates. Can\,true,CORE,NO,
phc_s24,DIMENSIONAL HEIST,8,SPELL,PHANTOM_CORSAIRS,EPIC,,,,,Copy your opponent\,Their deck is now YOUR deck. Every card. Every combo. Every win condition. Except YOUR copies are cheaper. You didn\,true,CORE,NO,
phc_m28,CAPTAIN SHADOWVANE,8,MINION,PHANTOM_CORSAIRS,LEGENDARY,5,5,PIRATE,PHASE; DEPLOY,"STARFORGE -- After stealing 15 cards: Transform into SHADOWVANE, THE GHOST KING -- 12/10, PHASE. Steal your opponent\",He doesn\,true,CORE,YES,
phc_m29,THE NETHERSTORM,9,MINION,PHANTOM_CORSAIRS,LEGENDARY,0,12,,PHASE,STARFORGED -- enhanced. Gains enhanced abilities and BARRIER.,It\,true,CORE,YES,
